0.000000000000000000e+00 -4.605170185988090914e+00 -4.202217794714133703e+00 -3.799265403440175159e+00 -3.396313012166217504e+00 -2.993360620892259405e+00 -2.590408229618301306e+00 -2.187455838344343650e+00 -1.784503447070385773e+00 -1.381551055796427674e+00 -9.785986645224694636e-01 -5.756462732485114753e-01 -1.726938819745537645e-01 2.302585092994037519e-01 6.332109005733623786e-01 1.036163291847319812e+00 1.439115683121278577e+00 1.842068074395236232e+00 2.245020465669193666e+00 2.647972856943152209e+00 3.050925248217109864e+00 3.453877639491068408e+00 3.856830030765026063e+00 4.259782422038983718e+00 4.662734813312940929e+00 5.065687204586899028e+00 5.468639595860858016e+00 5.871591987134816115e+00 6.274544378408773326e+00 6.677496769682731426e+00 7.080449160956688637e+00 7.483401552230648512e+00 7.886353943504605724e+00 8.289306334778563823e+00 8.692258726052521922e+00 9.095211117326478245e+00 9.498163508600438121e+00 9.901115899874396220e+00 1.030406829114835432e+01 1.070702068242231064e+01 1.110997307369626874e+01 1.151292546497022862e+01
-1.053605156578262814e-01 -7.611192151653780158e+00 -5.078569722226550454e+00 -3.385935156623534503e+00 -2.254715121570904479e+00 -1.498733334411662454e+00 -9.935693696725527158e-01 -6.560807868108976537e-01 -4.307178836271661759e-01 -2.803777918665268376e-01 -1.802911338846413247e-01 -1.139323308871150880e-01 -7.027790231113729968e-02 -4.195941554037904003e-02 -2.401351526541136913e-02 -1.304038690218123180e-02 -6.656255992542722301e-03 -3.170329740029841168e-03 -1.403217927863044433e-03 -5.771107260845546047e-04 -2.215018465593631433e-04 -7.998408505612476674e-05 -2.745730588229945457e-05 -9.058597535273572190e-06 -2.900751093883216261e-06 -9.089938742793220444e-07 -2.805181716651130433e-07 -8.565229272787431634e-08 -2.596238676003993894e-08 -7.830536790583376262e-09 -2.353846381285861876e-09 -7.059610068101612519e-10 -2.114083186870953221e-10 -6.324407962012170702e-11 -1.890690786946575967e-11 -5.649658533959196787e-12 -1.687682649890270987e-12 -5.040462017618894394e-13 -1.505186721169275994e-13 -4.494388503716049518e-14 -1.341912622253539647e-14 -4.006453274859703113e-15
1.270052039547348299e-01 -7.455363638623001776e+00 -4.974805865532021976e+00 -3.316966708066861003e+00 -2.208999768661335850e+00 -1.468555887734710685e+00 -9.737719133072779698e-01 -6.432137837399555247e-01 -4.224726558484535599e-01 -2.752070949809273248e-01 -1.771547927039202053e-01 -1.121281266855845560e-01 -6.932728089310562225e-02 -4.153765549079729141e-02 -2.389626396958388285e-02 -1.307561130290857583e-02 -6.747327730068134431e-03 -3.261231740420179014e-03 -1.470175331563640690e-03 -6.173316699065709056e-04 -2.419975143265913067e-04 -8.910158193702555839e-05 -3.109461457932095776e-05 -1.039294298948204395e-05 -3.360748441476307938e-06 -1.060634146092437387e-06 -3.289582513108065214e-07 -1.007924855929276615e-07 -3.062446146986724958e-08 -9.251641519237425773e-09 -2.784074891530177789e-09 -8.356102916191086710e-10 -2.503573184015242920e-10 -7.492079663024868886e-11 -2.240266454985779277e-11 -6.695238744655879837e-12 -2.000220807215115397e-12 -5.974292082967557917e-13 -1.784127308188286782e-13 -5.327445503697492906e-14 -1.590674407724216540e-14 -4.749226919068942012e-15
3.593709235672958857e-01 -6.853660697269137181e+00 -4.573359961743793001e+00 -3.049359261318036918e+00 -2.030838969968565610e+00 -1.350170952664604185e+00 -8.953300425750738700e-01 -5.914567253461463503e-01 -3.885351367413656942e-01 -2.531564292934335714e-01 -1.630171322289726832e-01 -1.032362821422192350e-01 -6.388642042376282970e-02 -3.833210491866587133e-02 -2.210483963405298485e-02 -1.214540871795578326e-02 -6.311422514996140910e-03 -3.084971379146333841e-03 -1.413601831200163826e-03 -6.061247029454659273e-04 -2.432359948487435985e-04 -9.165373150449782882e-05 -3.264964996111202963e-05 -1.109779749602024672e-05 -3.635424943572642463e-06 -1.158306313628225828e-06 -3.617038419977973207e-07 -1.113538443110155649e-07 -3.394435831665516531e-08 -1.027750724104392728e-08 -3.097468908460584165e-09 -9.306212503691610121e-10 -2.790149381357122615e-10 -8.353519993366272377e-11 -2.498623476016197700e-11 -7.468905014254043231e-12 -2.231664223996774734e-12 -6.666187483453503182e-13 -1.990873974146132715e-13 -5.945041627408216355e-14 -1.775125987021960514e-14 -5.300036163894577038e-15
5.917366431798568582e-01 -5.731828971268258854e+00 -3.824596483060040519e+00 -2.549930650119310638e+00 -1.698047318365783820e+00 -1.128743459525940906e+00 -7.483223300288582847e-01 -4.941723502222323816e-01 -3.244610775781339718e-01 -2.112478468245236884e-01 -1.358801588940489191e-01 -8.591395373394129786e-02 -5.304639824247128765e-02 -3.173273478012703097e-02 -1.823050482230107600e-02 -9.976306981852159361e-03 -5.168832922093031211e-03 -2.528236473065575106e-03 -1.167168864215847868e-03 -5.085503086930594783e-04 -2.089116654329818213e-04 -8.087237597345623319e-05 -2.957800319159776704e-05 -1.028615805411153769e-05 -3.431605543789452270e-06 -1.108513224310999330e-06 -3.496245656556412662e-07 -1.083955230764122750e-07 -3.320422245768921919e-08 -1.008707656140331341e-08 -3.046988897943564996e-09 -9.168608276121477940e-10 -2.751735410876449430e-10 -8.244230784275078409e-11 -2.467081789420738754e-11 -7.376919467182754798e-12 -2.204639411780147939e-12 -6.586381117412665935e-13 -1.967223228197947463e-13 -5.874783693276999856e-14 -1.754220920592991167e-14 -5.237765519514345601e-15
8.241023627924181083e-01 -4.035536461367302152e+00 -2.692168480622093352e+00 -1.794354436892540372e+00 -1.194332316604446165e+00 -7.933503809529062201e-01 -5.254143660427830209e-01 -3.464257258113860871e-01 -2.269228269975744894e-01 -1.472298273393869150e-01 -9.421401863554325351e-02 -5.911620642221436517e-02 -3.609507525125672106e-02 -2.124484032364921254e-02 -1.192824744160238259e-02 -6.326835940232854519e-03 -3.151429559622453275e-03 -1.476189773613994409e-03 -6.567203617315784617e-04 -2.811215989537765034e-04 -1.164912890741875539e-04 -4.649100454266400759e-05 -1.771037144493415881e-05 -6.413939694241651625e-06 -2.215232342509429110e-06 -7.352264950774063616e-07 -2.365783733232972747e-07 -7.440296670547889587e-08 -2.301991637173654226e-08 -7.041335164244196673e-09 -2.136928930598426681e-09 -6.450544008430510210e-10 -1.940106196410886392e-10 -5.820915519062141530e-11 -1.743581286810618372e-11 -5.216910981575477187e-12 -1.559779551420817994e-12 -4.661200833484658157e-13 -1.392478217585444830e-13 -4.158940308428322081e-14 -1.241974161873892365e-14 -3.708509303750496502e-15
1.056468082404979025e+00 -1.737998742921689876e+00 -1.158119065041914197e+00 -7.705738224109228707e-01 -5.115808553394346481e-01 -3.385149140997513739e-01 -2.228922044219833476e-01 -1.456821469486159482e-01 -9.417451083079682317e-02 -5.988569890558392145e-02 -3.715889448889315994e-02 -2.222652094789693764e-02 -1.257899514347397135e-02 -6.536009451038885670e-03 -2.951246250830060966e-03 -1.013174764731807759e-03 -1.216970119129861112e-04 1.736257585708552245e-04 1.913087703538195042e-04 1.247343939918600945e-04 6.234546345601270302e-05 2.583791417896366257e-05 9.317202727327748987e-06 3.044430741742143633e-06 9.336028230107574428e-07 2.763348584625612847e-07 8.052328580117417387e-08 2.338080326816598512e-08 6.806105676892949943e-09 1.990740464524331853e-09 5.851703701316733507e-10 1.727401597490186984e-10 5.116114736041757649e-11 1.518958398924375395e-11 4.517578888531192499e-12 1.345214088323271111e-12 4.009021832697378526e-13 1.195450124422378417e-13 3.566079038324237858e-14 1.064051523650398270e-14 3.175482585612202219e-15 9.477796454512620187e-16
1.288833802017540053e+00 1.156095655133340339e+00 7.744945987689242362e-01 5.194440647800717681e-01 3.489681707952732581e-01 2.350101848783833214e-01 1.588153246178400646e-01 1.078445728995862385e-01 7.371159663999692080e-02 5.080393856083154080e-02 3.536210412779289963e-02 2.486550657999578307e-02 1.762574244222304964e-02 1.252058802586501068e-02 8.820191304564123716e-03 6.071525595237706706e-03 4.012476994917665678e-03 2.498659010576993137e-03 1.440067156107800901e-03 7.568196986887882954e-04 3.595547373339083867e-04 1.544354497857996101e-04 6.051899305264109389e-05 2.197050978736764872e-05 7.518245386568824517e-06 2.464037082135579147e-06 7.834711946226789108e-07 2.440012041945425977e-07 7.493394957476408105e-08 2.279746908535109249e-08 6.892360083878810276e-09 2.075049742170995348e-09 6.229790590455593083e-10 1.866838339891382899e-10 5.587247537144969072e-11 1.670809868711908284e-11 4.993605757649268840e-12 1.491900451245836786e-12 4.456125734832878879e-13 1.330769551764735852e-13 3.973745402135654150e-14 1.186492487827273327e-14
1.521199521630101303e+00 4.609528765542737716e+00 3.080884461231491844e+00 2.059218559380069813e+00 1.376385517036930350e+00 9.200047400901487649e-01 6.149662937429315468e-01 4.110681832063001750e-01 2.747538744352229223e-01 1.835933987295685355e-01 1.225915967747565061e-01 8.172337806044356612e-02 5.429106120602414376e-02 3.582704895849485316e-02 2.336439344735297130e-02 1.494639675613242472e-02 9.288582806401985206e-03 5.542720774501683385e-03 3.133898812158071243e-03 1.655306077318055005e-03 8.068565556328622041e-04 3.603866762604811280e-04 1.476399629202265198e-04 5.594351980231707094e-05 1.986601797641004613e-05 6.706909353798834705e-06 2.181028652423359478e-06 6.904730265645528392e-07 2.145262418491490990e-07 6.579615766964664845e-08 2.000295130963819257e-08 6.045005305465468248e-09 1.819502722993644280e-09 5.461786729237770362e-10 1.636549536200875787e-10 4.897741367338404039e-11 1.464567000649215666e-11 4.377097825541223664e-12 1.307691058222235727e-12 3.905874930514472570e-13 1.166435767262724873e-13 3.483020836412466526e-14
1.753565241242662331e+00 8.555622827018417809e+00 5.716569859870712200e+00 3.819103883963457235e+00 2.550939953487655121e+00 1.703364263716308447e+00 1.136884111917405349e+00 7.582695332574572733e-01 5.052105476112666027e-01 3.360615367951296784e-01 2.229877237372360488e-01 1.473897424584300619e-01 9.684366638744106026e-02 6.305902142776813324e-02 4.051458009685164618e-02 2.553875572063092625e-02 1.568622345829221582e-02 9.312390362649063807e-03 5.292604556101939903e-03 2.846537699347206126e-03 1.430780637967895511e-03 6.650961699332239626e-04 2.845657388932523258e-04 1.123988221592288301e-04 4.137289331499617004e-05 1.437585228726181630e-05 4.778178248358123120e-06 1.536982505225523605e-06 4.829614674104250030e-07 1.492963130125821577e-07 4.563404684110465462e-08 1.384167739676646880e-08 4.176623987926970600e-09 1.255843755942928570e-09 3.767206345405018972e-10 1.128273491777417921e-10 3.375574750850910922e-11 1.009187777415171006e-11 3.015708786889759608e-12 9.008831668574118752e-13 2.690636490929167425e-13 8.034886209076175035e-14
