0.000000000000000000e+00 -4.605170185988090914e+00 -4.190862979426611901e+00 -3.776555772865132443e+00 -3.362248566303652986e+00 -2.947941359742173972e+00 -2.533634153180694515e+00 -2.119326946619214613e+00 -1.705019740057735600e+00 -1.290712533496255920e+00 -8.764053269347763520e-01 -4.620981203732973941e-01 -4.779091381181770071e-02 3.665162927496619094e-01 7.808234993111410338e-01 1.195130705872620158e+00 1.609437912434100282e+00 2.023745118995579517e+00 2.438052325557058531e+00 2.852359532118538432e+00 3.266666738680017890e+00 3.680973945241496459e+00 4.095281151802977249e+00 4.509588358364456262e+00 4.923895564925935275e+00 5.338202771487415177e+00 5.752509978048893302e+00 6.166817184610373204e+00 6.581124391171853105e+00 6.995431597733331230e+00 7.409738804294812020e+00 7.824046010856291922e+00
-2.407945608651872238e+00 3.225838883799014289e-01 3.221459287361581603e-01 3.214852675086615763e-01 3.204902850446756379e-01 3.189954723406118742e-01 3.167580005576552393e-01 3.134273108351362525e-01 3.085097614948196787e-01 3.013366175932925550e-01 2.910560813847622996e-01 2.766889467874847353e-01 2.573047667827356721e-01 2.323620878759073138e-01 2.021637021739652318e-01 1.682089517459646744e-01 1.331010925523165578e-01 9.986856698116883257e-02 7.101742711773295635e-02 4.788632974480390436e-02 3.059777418241580935e-02 1.843913941671431952e-02 1.033653655073977704e-02 5.203339573666536551e-03 2.118497814930734441e-03 3.786906185397431821e-04 -5.167598546037160175e-04 -9.062146933675325729e-04 -1.071750673690932132e-01 -2.153816867217622499e-01 -3.821075691285376608e-01 -6.998600590550949629e-01
-2.129528187179430265e+00 3.151459287755292160e-01 3.147165752500417635e-01 3.140688690084289525e-01 3.130933328017629913e-01 3.116275924538716713e-01 3.094333164146191861e-01 3.061662260339830799e-01 3.013410620281596342e-01 2.942995141600373565e-01 2.842012434059880688e-01 2.700769774685818359e-01 2.510003518601742756e-01 2.264235460911811770e-01 1.966334584793800189e-01 1.631090480034191326e-01 1.284423683236176894e-01 9.566169859654931329e-02 6.727534412787000706e-02 4.461682728446934171e-02 2.779494110240192037e-02 1.608078078905865460e-02 8.386707931324389326e-03 3.617226976636151586e-03 8.472389193062048861e-04 -6.265849880600377758e-04 -1.302039265207005940e-03 -1.512952511727408194e-03 -1.473111285460389306e-03 6.442277731424142506e-02 -1.076238573054145720e-01 -9.066060494143507714e-04
-1.851110765706988293e+00 3.029681008584201307e-01 3.025563410660559449e-01 3.019351269421348127e-01 3.009993817369235880e-01 2.995931781016909490e-01 2.974874756437208001e-01 2.943510361291237776e-01 2.897161682598312638e-01 2.829467125296926677e-01 2.732272688491302892e-01 2.596111322812649780e-01 2.411826098364906745e-01 2.173811440179365950e-01 1.884520169519992849e-01 1.558157928737078368e-01 1.220124071713192399e-01 9.004541800928186901e-02 6.242010375051588317e-02 4.047192509574613212e-02 2.430644974019911808e-02 1.318768204990639938e-02 6.021747612792942295e-03 1.710365371559428773e-03 -6.705438837834217783e-04 -1.820282156974234499e-03 -2.230566241019413427e-03 -2.227937883061405396e-03 -2.018705659258083866e-03 -1.726281169292295109e-03 -8.768855034747690125e-01 -1.138137289453739192e-03
-1.572693344234546098e+00 2.849914865491149363e-01 2.846087287978327773e-01 2.840311961604128355e-01 2.831610824450103703e-01 2.818531342556129249e-01 2.798937278152612285e-01 2.769733353323425851e-01 2.726536806004025149e-01 2.663360091909560690e-01 2.572476294584589707e-01 2.444814026175500810e-01 2.271418287394098845e-01 2.046479386800830191e-01 1.771705470888105538e-01 1.460152117268911642e-01 1.136117651648537868e-01 8.290160242920356637e-02 5.638226438254081985e-02 3.540730658841646783e-02 2.009956712105071680e-02 9.732585023835931687e-03 3.217660748228530140e-03 -5.384019171455315961e-04 -2.453281420267038916e-03 -3.218138971935958093e-03 -3.315437786037323843e-03 -3.061930399862441369e-03 -2.654051300342297626e-03 -2.206554329788139833e-03 1.296829250079037932e-01 -1.405404609165244794e-03
-1.294275922762104347e+00 2.601974921299315957e-01 2.598567544243964300e-01 2.593425266957605224e-01 2.585675662803111896e-01 2.574021479232124210e-01 2.556551317660678557e-01 2.530487958102722312e-01 2.491882104583367785e-01 2.435302803681975159e-01 2.353669153606349207e-01 2.238527949668224215e-01 2.081275221418753263e-01 1.875847694678848265e-01 1.622834956095297321e-01 1.333456688151231917e-01 1.030100061604483225e-01 7.410006555138212714e-02 4.909463970759131435e-02 2.938778537348825035e-02 1.515233683256310242e-02 5.697677826489421123e-03 -4.217316094104041298e-05 -3.145200050102606431e-03 -4.516135088782454593e-03 -4.833854872160371977e-03 -4.568524729965476976e-03 -4.024799483565493115e-03 -3.387682927172577796e-03 -2.761020199609807296e-03 -2.196832220355415463e-03 -1.715602510132303903e-03
-1.015858501289662374e+00 2.280327593538054587e-01 2.277465746053146389e-01 2.273145593056732916e-01 2.266632301221173929e-01 2.256831319631227017e-01 2.242125643891446640e-01 2.220156447913901598e-01 2.187548999953107809e-01 2.139619177321011312e-01 2.070170945548856223e-01 1.971627423087631836e-01 1.835967347498678737e-01 1.656912795321910381e-01 1.433641868431235755e-01 1.174809063852477881e-01 8.999217832275828444e-02 6.352344534464059167e-02 4.050639200978338461e-02 2.239721332099614895e-02 9.461130627504582905e-03 1.081057578213894584e-03 -3.762216351278368023e-03 -6.117101956974708467e-03 -6.867820442265963610e-03 -6.676627119482068419e-03 -5.998749808354101806e-03 -5.124744457493565254e-03 -4.226396564495890455e-03 -3.395479505463552816e-03 -2.673145570293935808e-03 -2.070966625775186917e-03
-7.374410798172202908e-01 1.890032107109281267e-01 1.887804345947124152e-01 1.884440113655401206e-01 1.879365139604768919e-01 1.871721948883933451e-01 1.860239213168981831e-01 1.843052165462129299e-01 1.817470746471971654e-01 1.779710864008409721e-01 1.724679129450066017e-01 1.645948377308295574e-01 1.536337589518729507e-01 1.389560175367851869e-01 1.203308329999675241e-01 9.831328370290394469e-02 7.447090190936218879e-02 5.112963579274509146e-02 3.061762857079307343e-02 1.446015572420839695e-02 3.056232815414082482e-03 -4.092521691920905126e-03 -7.926238663609804641e-03 -9.445902139446743159e-03 -9.506158857444364438e-03 -8.748266336494003870e-03 -7.610017541699933344e-03 -6.366347509048302274e-03 -5.174812523777251594e-03 -4.114062577881391972e-03 -3.213627938556632303e-03 -2.474371955074522889e-03
-4.590236583447783736e-01 1.452032945469144132e-01 1.450458630891182654e-01 1.448079932525973557e-01 1.444488776167659749e-01 1.439073817285459189e-01 1.430924069668859100e-01 1.418693164013877239e-01 1.400416747524828587e-01 1.373286639291008138e-01 1.333418586608655088e-01 1.275727036343641263e-01 1.194164667435938798e-01 1.082771442122806016e-01 9.380116760540406495e-02 7.622595199363502161e-02 5.667214681169330942e-02 3.706546928808351904e-02 1.954522530141325140e-02 5.678185519000820275e-03 -3.976409926727924628e-03 -9.755649019674440814e-03 -1.248608950940758786e-02 -1.310017524328667936e-02 -1.241234936914139761e-02 -1.103834184271988185e-02 -9.397260396158057041e-03 -7.747939876445989263e-03 -6.233272276145485589e-03 -4.918070726891516677e-03 -3.819538615337671802e-03 -2.927848457736462705e-03
-1.806062368723362344e-01 1.003788540241657423e-01 1.002802591558696610e-01 1.001311690623574863e-01 9.990581476915988413e-02 9.956540070099612061e-02 9.905168239749059800e-02 9.827763748327028592e-02 9.711399675698921541e-02 9.537243154778081433e-02 9.278258733038806383e-02 8.897331482806611347e-02 8.347116334084668521e-02 7.575122704175513144e-02 6.539403083779003756e-02 5.237036905758896133e-02 3.735872718272156834e-02 2.182312725406131138e-02 7.619469401079559563e-03 -3.710310948047478713e-03 -1.145855066565754435e-02 -1.577671650067694054e-02 -1.734761056724871964e-02 -1.701443951681397976e-02 -1.554237648605356209e-02 -1.351852252274845546e-02 -1.134288286107695311e-02 -9.258970870863162880e-03 -7.395383402781489750e-03 -5.803930001776083300e-03 -4.489303555288082920e-03 -3.430322055174902813e-03
