0.000000000000000000e+00 -4.605170185988090914e+00 -4.190862979426611901e+00 -3.776555772865132443e+00 -3.362248566303652986e+00 -2.947941359742173972e+00 -2.533634153180694515e+00 -2.119326946619214613e+00 -1.705019740057735600e+00 -1.290712533496255920e+00 -8.764053269347763520e-01 -4.620981203732973941e-01 -4.779091381181770071e-02 3.665162927496619094e-01 7.808234993111410338e-01 1.195130705872620158e+00 1.609437912434100282e+00 2.023745118995579517e+00 2.438052325557058531e+00 2.852359532118538432e+00 3.266666738680017890e+00 3.680973945241496459e+00 4.095281151802977249e+00 4.509588358364456262e+00 4.923895564925935275e+00 5.338202771487415177e+00 5.752509978048893302e+00 6.166817184610373204e+00 6.581124391171853105e+00 6.995431597733331230e+00 7.409738804294812020e+00 7.824046010856291922e+00
-2.407945608651872238e+00 2.258336299093543498e-01 2.256258060232544660e-01 2.253118780030008705e-01 2.248381216675437166e-01 2.241241836061507731e-01 2.230506195667841529e-01 2.214415503023307030e-01 2.190417476950383691e-01 2.154892858260071542e-01 2.102893027265728687e-01 2.028049499271262768e-01 1.922968874245002124e-01 1.780617720259351222e-01 1.597114593752552436e-01 1.375476480733981433e-01 1.128302924691326758e-01 8.763976779948931539e-02 6.426261143282679944e-02 4.444190689491377827e-02 2.895964277037955947e-02 1.770567799741562184e-02 1.002537423412712923e-02 5.078065067019840728e-03 2.070913017211347979e-03 3.619376317424409669e-04 -5.219713591214877359e-04 -9.074483373609546454e-04 -2.393515638205476193e-02 -2.222163248591501883e-01 -6.666492601503537507e-01 -4.253906400703652557e-01
-2.129528187179430265e+00 1.952965135860774137e-01 1.951449762019667744e-01 1.949158918797939122e-01 1.945697662051190935e-01 1.940472402322743484e-01 1.932594328996601885e-01 1.920740504665375825e-01 1.902960699170817838e-01 1.876425357105908631e-01 1.837137731771720794e-01 1.779708160977862275e-01 1.697439940582595175e-01 1.583222128572575327e-01 1.431794289144162902e-01 1.243387721073846292e-01 1.027117550782516570e-01 8.009786409425478926e-02 5.867364250905036244e-02 4.024114272772758710e-02 2.572694880387284624e-02 1.516529615253982624e-02 8.005433338456588443e-03 3.468184091472091644e-03 7.933064152123043417e-04 -6.439424920591802892e-04 -1.306411031691841803e-03 -1.513271394591572151e-03 -1.472469086889843315e-03 7.768343199382780895e-02 -2.001542552779995432e-01 -9.065233534451086917e-04
-1.851110765706988293e+00 1.586030999962589894e-01 1.585150820871108479e-01 1.583817675727035856e-01 1.581797644510818945e-01 1.578735073790174803e-01 1.574088422280565391e-01 1.567031931857382210e-01 1.556306214059323678e-01 1.539996923942070217e-01 1.515228038523190046e-01 1.477800854614090276e-01 1.421947541818445460e-01 1.340662785265723800e-01 1.227252932798360008e-01 1.078847169759263452e-01 9.004225429399279057e-02 7.063843742868741726e-02 5.168427095034127533e-02 3.502558237669153168e-02 2.175301273463958046e-02 1.207427710504932299e-02 5.569813157272695582e-03 1.541236085119924212e-03 -7.270329894487234353e-04 -1.835461829719627676e-03 -2.232323660271446058e-03 -2.226298539006520225e-03 -2.016804648036434489e-03 -1.724693790903703223e-03 -2.326328974479391909e-01 -5.573660765287186819e-02
-1.572693344234546098e+00 1.168046984803662036e-01 1.167836166754520344e-01 1.167512555520009432e-01 1.167012467489659533e-01 1.166232358559879390e-01 1.164999775420772626e-01 1.163019934252630810e-01 1.159776812012213859e-01 1.154350277747840936e-01 1.145114075452624697e-01 1.129238608736725796e-01 1.102120597187721818e-01 1.057079369694736010e-01 9.862219711302426528e-02 8.834046506911501229e-02 7.489719299878269676e-02 5.928945123137186607e-02 4.330256795296812816e-02 2.879696573679883104e-02 1.703354827233589594e-02 8.423568042990728366e-03 2.706075525142912289e-03 -7.168292725645937155e-04 -2.504361888131535416e-03 -3.225985593291819109e-03 -3.311495644210378855e-03 -3.056568370408461674e-03 -2.649921020307027288e-03 -2.203929412875853602e-03 1.199266034984236284e-01 -5.942523324408704316e-02
-1.294275922762104347e+00 7.181355110363810135e-02 7.185728653920304965e-02 7.192272539966201861e-02 7.202005930430387115e-02 7.216352398089642683e-02 7.237202806538163558e-02 7.266844369413476279e-02 7.307518401141033237e-02 7.360092720923003262e-02 7.421225057922460622e-02 7.477466141632979624e-02 7.496649762915491566e-02 7.418825289189244498e-02 7.156369132956427737e-02 6.617366859835081827e-02 5.756012632589505018e-02 4.622259147415593711e-02 3.362938369573342801e-02 2.161231567131149944e-02 1.160055834142550632e-02 4.227828230736822325e-03 -5.828657027418796726e-04 -3.310608057961648108e-03 -4.547216692998368517e-03 -4.825522129714070706e-03 -4.553776847772917670e-03 -4.012901145311904144e-03 -3.379860566023725008e-03 -2.756317213815772695e-03 -2.194339587572529705e-03 -3.358277322296211037e-02
-1.015858501289662374e+00 2.644422844288429539e-02 2.654393949555888810e-02 2.669389126741322782e-02 2.691867271844742421e-02 2.725398455628106828e-02 2.775049006489643810e-02 2.847746888876419649e-02 2.952354789267339075e-02 3.099100105788660936e-02 3.296772996032595188e-02 3.546928409553973954e-02 3.832825539962646938e-02 4.105306427322708701e-02 4.274230525984325235e-02 4.223313471423890270e-02 3.859857877365366341e-02 3.179042751720651677e-02 2.288339212532857977e-02 1.360966843073706245e-02 5.539236095597232720e-03 -4.628197903130815269e-04 -4.270782973427203304e-03 -6.229388668327263956e-03 -6.854250681074951744e-03 -6.637682531224221513e-03 -5.965113228226309565e-03 -5.101909278368069005e-03 -4.212503373011303523e-03 -3.387535335146719950e-03 -2.668867620452074381e-03 -2.133756775513741266e-01
-7.374410798172202908e-01 -1.577678093201617324e-02 -1.563661456573177053e-02 -1.542551426267812012e-02 -1.510836443596873420e-02 -1.463365935468382423e-02 -1.392711042419526521e-02 -1.288436819848084482e-02 -1.136501424467709596e-02 -9.193386459897003732e-03 -6.178236239839362057e-03 -2.168601710523763125e-03 2.826356018553405260e-03 8.460713802864207322e-03 1.388980019604487207e-02 1.781143426787782855e-02 1.890784289446581501e-02 1.658343991556571542e-02 1.144556736638285659e-02 5.035292275915412286e-03 -9.907848146907139580e-04 -5.547185754436302109e-03 -8.296839723510198231e-03 -9.439206280471233376e-03 -9.408790400061359249e-03 -8.656399820121188360e-03 -7.545063953356872036e-03 -6.325906388898478588e-03 -5.151337543878645869e-03 -4.101057051587211032e-03 -3.206727202144022803e-03 -2.470745252309678244e-03
-4.590236583447783736e-01 -5.108187062331564360e-02 -5.092163583316790948e-02 -5.068010973778475786e-02 -5.031679085847187705e-02 -4.977193923673110115e-02 -4.895863128602769704e-02 -4.775304719040802254e-02 -4.598466166632899504e-02 -4.343127576264802642e-02 -3.983019951204909426e-02 -3.492596031277622748e-02 -2.858249753493640258e-02 -2.097453938050150568e-02 -1.280654186112453220e-02 -5.380712477442434714e-03 -2.654478509359409406e-04 1.459380491414897412e-03 -1.113994213481189473e-04 -3.729646912260329433e-03 -7.734353475187582226e-03 -1.085682108198187702e-02 -1.255265719061153008e-02 -1.287362905170384535e-02 -1.217205546094724498e-02 -1.086005101834289568e-02 -9.282754750234656349e-03 -7.680078844918813638e-03 -6.195075363575062825e-03 -4.897255944258431526e-03 -3.808639799620006008e-03 -3.192699866985696574e-03
-1.806062368723362344e-01 -7.619780249035412734e-02 -7.603926495532371821e-02 -7.580014413321588262e-02 -7.544009506307400303e-02 -7.489935691804151807e-02 -7.409040506219843891e-02 -7.288727730720567788e-02 -7.111389345277252527e-02 -6.853355752163536874e-02 -6.485315086231724369e-02 -5.975552710785585198e-02 -5.299340783869288529e-02 -4.456952800819379695e-02 -3.498083517017402250e-02 -2.538272849999438641e-02 -1.740563951606019510e-02 -1.248008768491644903e-02 -1.101612563415179519e-02 -1.215070121426492858e-02 -1.432214294887499892e-02 -1.613831665123091272e-02 -1.686848927209873630e-02 -1.642181814555306388e-02 -1.507394592538045287e-02 -1.320576195927430918e-02 -1.115246779225543931e-02 -9.149636569780062595e-03 -7.335104931549082073e-03 -5.771668599571676793e-03 -4.472429001525213103e-03 -3.421646358803112197e-03
